base_model,task,module,layer,module_type,basis_offdiag_fraction,basis_projection_residual_fraction,negative_aligned_fraction,lora_nuclear_norm,lora_frobenius_norm,lora_top1_nuclear_share,lora_top4_nuclear_share,lora_top1_energy_share,lora_top4_energy_share,lora_effective_rank,lora_condition_number,lora_s1,lora_s1_share,lora_s2,lora_s2_share,lora_s3,lora_s3_share,lora_s4,lora_s4_share,lora_s5,lora_s5_share,lora_s6,lora_s6_share,lora_s7,lora_s7_share,lora_s8,lora_s8_share,lora_s9,lora_s9_share,lora_s10,lora_s10_share,lora_s11,lora_s11_share,lora_s12,lora_s12_share,lora_s13,lora_s13_share,lora_s14,lora_s14_share,lora_s15,lora_s15_share,lora_s16,lora_s16_share,hns_nuclear_norm,hns_frobenius_norm,hns_top1_nuclear_share,hns_top4_nuclear_share,hns_top1_energy_share,hns_top4_energy_share,hns_effective_rank,hns_condition_number,hns_s1,hns_s1_share,hns_s2,hns_s2_share,hns_s3,hns_s3_share,hns_s4,hns_s4_share,hns_s5,hns_s5_share,hns_s6,hns_s6_share,hns_s7,hns_s7_share,hns_s8,hns_s8_share,hns_s9,hns_s9_share,hns_s10,hns_s10_share,hns_s11,hns_s11_share,hns_s12,hns_s12_share,hns_s13,hns_s13_share,hns_s14,hns_s14_share,hns_s15,hns_s15_share,hns_s16,hns_s16_share
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.12.mlp.up_proj,12,up_proj,9.414962772516194e-07,0.0,0.0,5.062270835042,1.3380002118977652,0.12171719365273342,0.3703852646291542,0.21207147145955776,0.5083866705860465,15.157035684574835,3.3104445201267043,0.6161653995513916,0.1217171847820282,0.4573250710964203,0.09033989906311035,0.4087901711463928,0.08075232803821564,0.392709881067276,0.07757583260536194,0.36278843879699707,0.07166515290737152,0.3341567814350128,0.06600926071405411,0.3227373957633972,0.06375347822904587,0.29225966334342957,0.05773291364312172,0.28233033418655396,0.05577147752046585,0.2626621127128601,0.051886219531297684,0.2559816241264343,0.05056655779480934,0.24361471831798553,0.04812360182404518,0.23066268861293793,0.04556506127119064,0.2156529277563095,0.042600035667419434,0.19830593466758728,0.03917331248521805,0.1861276924610138,0.03676762804389,5.062272161245346,1.2656581469760395,0.061785782427297146,0.2461005342659212,0.06107102990997822,0.24224195740115587,15.998858812567006,0.9834291583918032,0.31277644634246826,0.06178578361868858,0.3099234104156494,0.061222195625305176,0.3084650933742523,0.060934118926525116,0.3146629333496094,0.06215843930840492,0.3177614212036133,0.06277051568031311,0.32113713026046753,0.06343735009431839,0.323068231344223,0.06381881982088089,0.32008638978004456,0.06322978436946869,0.3181731700897217,0.06285185366868973,0.3181460499763489,0.06284649670124054,0.31810951232910156,0.06283927708864212,0.3162614405155182,0.06247420981526375,0.31390413641929626,0.06200854852795601,0.3141358494758606,0.06205432116985321,0.31761419773101807,0.06274142861366272,0.3180467486381531,0.06282687932252884
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.12.self_attn.k_proj,12,k_proj,8.136117898500619e-07,0.0001590969615580402,0.0,1.3046367727220058,0.3598452206134097,0.1360776666241104,0.4233169907080555,0.24340049690715806,0.6071450940194112,14.493506537469202,4.048360271792067,0.17753192782402039,0.1360776722431183,0.13343100249767303,0.10227444767951965,0.13017448782920837,0.09977833926677704,0.1111374944448471,0.08518654853105545,0.10389906167984009,0.07963830977678299,0.08619379252195358,0.06606727838516235,0.07698629051446915,0.05900975316762924,0.06984783709049225,0.05353815108537674,0.06119418889284134,0.04690515622496605,0.057437919080257416,0.04402598738670349,0.055856190621852875,0.04281359538435936,0.05319690331816673,0.04077526181936264,0.050841089338064194,0.03896953910589218,0.04864789545536041,0.03728846088051796,0.04440789297223091,0.03403851389884949,0.043852798640728,0.03361303359270096,1.3046369180083275,0.3261804978145876,0.06280619450674517,0.2470863563244819,0.06310565879177148,0.24421289160223114,15.998953576377916,0.9933568488911643,0.08193928003311157,0.06280618906021118,0.08070684224367142,0.06186153367161751,0.08061031252145767,0.06178754195570946,0.0791015475988388,0.06063108146190643,0.08155105262994766,0.06250862032175064,0.08325114101171494,0.06381172686815262,0.08209983259439468,0.06292925775051117,0.08194606751203537,0.06281139701604843,0.0807662308216095,0.061907052993774414,0.08098281919956207,0.06207306683063507,0.08129272609949112,0.062310609966516495,0.08181244879961014,0.06270897388458252,0.08193962275981903,0.06280645728111267,0.08181983232498169,0.06271463632583618,0.08232990652322769,0.06310560554265976,0.08248725533485413,0.06322621554136276
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.12.self_attn.o_proj,12,o_proj,8.68169926914136e-07,0.0,0.0,2.4178867042064667,0.6444664755371645,0.12444609363285701,0.38693141440770684,0.2179885938862258,0.5441964085026467,15.038305935070898,3.322457359537639,0.300896555185318,0.1244460940361023,0.23043806850910187,0.09530556946992874,0.22064316272735596,0.09125454723834991,0.18357853591442108,0.07592520117759705,0.16295818984508514,0.06739694625139236,0.15355545282363892,0.06350812315940857,0.14828535914421082,0.061328496783971786,0.13982056081295013,0.05782758817076683,0.12880761921405792,0.05327280983328819,0.12472110241651535,0.051582690328359604,0.11643646657466888,0.04815629497170448,0.11539553105831146,0.04772578179836273,0.10542324930429459,0.04360140115022659,0.10162468999624252,0.04203037545084953,0.0947377011179924,0.03918202593922615,0.09056445956230164,0.03745603933930397,2.4178873002529144,0.6045074522885692,0.06207284813474433,0.24741985584149356,0.061641349182734693,0.24485735948723517,15.99905693813605,0.9899248655027041,0.15008515119552612,0.06207285076379776,0.1489875614643097,0.061618905514478683,0.14775535464286804,0.061109282076358795,0.15140525996685028,0.06261882930994034,0.1526062935590744,0.06311555206775665,0.1541091352701187,0.06373710930347443,0.15395723283290863,0.06367428600788116,0.1523238569498062,0.06299874186515808,0.1514950543642044,0.0626559630036354,0.15164066851139069,0.06271618604660034,0.15052396059036255,0.06225433573126793,0.1503067910671234,0.06216451898217201,0.14951901137828827,0.06183870509266853,0.1500929296016693,0.06207606568932533,0.15146636962890625,0.0626441016793251,0.15161266922950745,0.06270460784435272
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.12.self_attn.q_proj,12,q_proj,8.459719402788676e-07,0.0,0.0,2.4670368805527687,0.7275847733513137,0.1981205821446923,0.4504541909621701,0.45127707447427756,0.6967797530114063,13.820938694623077,6.266020226302523,0.4887707829475403,0.1981205940246582,0.22423528134822845,0.09089256078004837,0.2127191126346588,0.08622454106807709,0.1855619251728058,0.07521652430295944,0.15473423898220062,0.06272068619728088,0.15359869599342346,0.062260400503873825,0.13880136609077454,0.056262385100126266,0.12337441742420197,0.05000915378332138,0.11788094788789749,0.04778240621089935,0.1142830029129982,0.0463239960372448,0.10628502815961838,0.043082062155008316,0.09904298186302185,0.040146537125110626,0.09631399810314178,0.03904035687446594,0.09081263095140457,0.036810409277677536,0.0826190859079361,0.033489201217889786,0.07800338417291641,0.03161824867129326,2.4670358300209045,0.6168203429675266,0.060538962884096166,0.24655081483101482,0.05862778551140342,0.24317429904017598,15.998401256041934,0.9485509059605938,0.1493517905473709,0.060538966208696365,0.1497146040201187,0.060686029493808746,0.15351897478103638,0.06222810968756676,0.155664324760437,0.06309771537780762,0.15512622892856598,0.06287959963083267,0.1549730896949768,0.0628175288438797,0.15491105616092682,0.06279238313436508,0.152732715010643,0.061909403651952744,0.15292377769947052,0.06198685243725777,0.1534823775291443,0.06221327558159828,0.15487004816532135,0.06277576088905334,0.15477637946605682,0.06273779273033142,0.15471558272838593,0.0627131462097168,0.15545430779457092,0.06301258504390717,0.1573679894208908,0.0637882873415947,0.15745258331298828,0.06382257491350174
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.12.self_attn.v_proj,12,v_proj,8.9737705487936e-07,0.0,0.0,1.099536508321762,0.3052175415612968,0.14981211337039577,0.4243257763531804,0.29126894936360936,0.6209576778307112,14.467111892336987,4.4833306751692765,0.16472388803958893,0.14981213212013245,0.11513406038284302,0.10471145808696747,0.09709788858890533,0.08830802142620087,0.08960584551095963,0.08149420469999313,0.08123480528593063,0.07388095557689667,0.0685042142868042,0.06230281665921211,0.0643492043018341,0.05852394178509712,0.057518068701028824,0.05231120064854622,0.05598435550928116,0.05091632530093193,0.04884553700685501,0.04442375525832176,0.04775635898113251,0.04343317449092865,0.04518540948629379,0.04109496250748634,0.04504911229014397,0.04097100347280502,0.041808973997831345,0.0380241833627224,0.03999737650156021,0.036376580595970154,0.036741409450769424,0.03341536223888397,1.0995371341705322,0.2749015924863823,0.0627703056598594,0.2470675112152692,0.06303384186843458,0.24419019923352142,15.99898634973987,0.9907291435944258,0.06901828199625015,0.0627703070640564,0.06801410019397736,0.06185702979564667,0.06632790714502335,0.060323480516672134,0.06829961389303207,0.06211669743061066,0.0689624473452568,0.06271952390670776,0.0698726549744606,0.06354733556509018,0.06906279176473618,0.06281078606843948,0.06898058205842972,0.06273601949214935,0.06873580068349838,0.06251339614391327,0.06824474036693573,0.06206678971648216,0.06844650208950043,0.0622502863407135,0.06895579397678375,0.06271347403526306,0.06897484511137009,0.0627308040857315,0.06900128722190857,0.06275484710931778,0.06897565722465515,0.0627315416932106,0.0696641281247139,0.06335768848657608
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.13.mlp.down_proj,13,down_proj,9.973054111747139e-07,0.0,0.0,2.9333342015743256,0.9076815607879551,0.19281175715087634,0.5194778760645662,0.38826039402791496,0.7793766513657828,12.894180647633,8.461762686645859,0.5655813217163086,0.1928117424249649,0.4092051386833191,0.13950170576572418,0.31965839862823486,0.10897441953420639,0.22935736179351807,0.07818998396396637,0.2011222094297409,0.06856436282396317,0.1592395156621933,0.054286178201436996,0.15467044711112976,0.05272854492068291,0.13004519045352936,0.044333573430776596,0.1209234818816185,0.04122389853000641,0.10844288021326065,0.036969151347875595,0.10537146776914597,0.035922080278396606,0.10223585367202759,0.034853119403123856,0.09401975572109222,0.0320521779358387,0.08353395760059357,0.02847747504711151,0.08308756351470947,0.028325295075774193,0.06683965772390366,0.02278623916208744,2.933333992958069,0.7334035393563234,0.06264636577625611,0.24800747474589022,0.06278108123034014,0.24603395552036994,15.99846775585037,1.028674683619799,0.18376271426677704,0.06264636665582657,0.1785876601934433,0.060882147401571274,0.18015854060649872,0.06141767278313637,0.18497984111309052,0.06306129693984985,0.18542441725730896,0.06321285665035248,0.1816300004720688,0.061919305473566055,0.18115364015102386,0.061756912618875504,0.18377649784088135,0.06265106797218323,0.18345925211906433,0.06254291534423828,0.18555086851119995,0.06325596570968628,0.1862425059080124,0.06349175423383713,0.18670295178890228,0.06364872306585312,0.18618883192539215,0.06347345560789108,0.18355898559093475,0.06257691234350204,0.18351702392101288,0.06256260722875595,0.17864026129245758,0.06090007722377777
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.13.mlp.gate_proj,13,gate_proj,9.460639652190863e-07,0.0,0.0,5.618442922830582,1.582597024989992,0.15423738243657384,0.4374635924346918,0.2998268685793986,0.6388169337827944,14.197920227605596,5.814759914198613,0.8665739297866821,0.15423737466335297,0.5840169787406921,0.10394641011953354,0.5218498706817627,0.09288158267736435,0.4854234457015991,0.08639821410179138,0.3990184962749481,0.07101941108703613,0.3868921995162964,0.06886110454797745,0.33094871044158936,0.05890398845076561,0.3164098262786865,0.05631628260016441,0.26806268095970154,0.04771120473742485,0.26166191697120667,0.04657196253538132,0.2362978458404541,0.04205753281712532,0.22208631038665771,0.03952808678150177,0.2172863632440567,0.0386737696826458,0.2151835411787033,0.038299497216939926,0.15770076215267181,0.028068410232663155,0.14903004467487335,0.02652515098452568,5.618445605039597,1.4047322878651916,0.06282198893867755,0.2461963850910223,0.06313476896657204,0.242458173113487,15.998617032327811,0.9989822447853963,0.352961927652359,0.06282199174165726,0.34778207540512085,0.061900053173303604,0.34072408080101013,0.06064383685588837,0.3417729139328003,0.06083051115274429,0.3556341826915741,0.06329761445522308,0.3578929603099823,0.0636996403336525,0.3527988791465759,0.06279297173023224,0.35280469059944153,0.06279400736093521,0.3480135202407837,0.061941247433423996,0.3480231463909149,0.06194296106696129,0.3522195518016815,0.06268985569477081,0.3530711531639099,0.06284143030643463,0.3527947664260864,0.06279224157333374,0.3526691794395447,0.06276988983154297,0.35596105456352234,0.06335578858852386,0.35332152247428894,0.06288599222898483
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.13.mlp.up_proj,13,up_proj,8.198457792962961e-07,0.0,0.0,5.123247355222702,1.3605797896313296,0.12213669018985804,0.3809485447288546,0.2115119511281253,0.5290450936971774,15.083515211312875,3.2186607906878777,0.6257364749908447,0.12213669717311859,0.4657706916332245,0.09091318398714066,0.45139414072036743,0.08810704201459885,0.40879231691360474,0.07979164272546768,0.3676782548427582,0.07176664471626282,0.34401199221611023,0.06714725494384766,0.3146591782569885,0.061417918652296066,0.2859995663166046,0.05582388490438461,0.2692640423774719,0.05255730077624321,0.2569614052772522,0.050155963748693466,0.2556041181087494,0.04989103972911835,0.2379142791032791,0.04643817991018295,0.2282698154449463,0.04455569013953209,0.21976612508296967,0.04289586469531059,0.19701600074768066,0.0384553000330925,0.19440895318984985,0.0379464328289032,5.12324994802475,1.2809143114235764,0.0618663236237493,0.24565270597295147,0.06122933614482843,0.24135112719928564,15.99872616256438,0.9822342978783691,0.31695663928985596,0.06186632439494133,0.31441375613212585,0.06136998161673546,0.3118111193180084,0.0608619749546051,0.3153586983680725,0.061554424464702606,0.32218894362449646,0.06288760900497437,0.32474932074546814,0.06338736414909363,0.32777637243270874,0.06397821009159088,0.32251957058906555,0.06295214593410492,0.3225289583206177,0.06295397877693176,0.3223060071468353,0.06291045993566513,0.3221377432346344,0.06287761777639389,0.31878557801246643,0.06222331151366234,0.3179352879524231,0.06205734238028526,0.31849440932273865,0.062166478484869,0.32259809970855713,0.06296747177839279,0.3226894438266754,0.06298530101776123
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.13.self_attn.k_proj,13,k_proj,8.493547545276046e-07,0.0,0.0,1.4576387517154217,0.4090563148456421,0.1337793977259716,0.4365514631760793,0.2272542851296166,0.6343519551312086,14.236460586323954,4.43268221026014,0.19500203430652618,0.1337793916463852,0.19201308488845825,0.131728857755661,0.13386288285255432,0.09183543175458908,0.11545632779598236,0.07920777797698975,0.10908164829015732,0.07483448833227158,0.09674310684204102,0.06636974215507507,0.09254685044288635,0.06349093466997147,0.08094687759876251,0.05553288012742996,0.06812424212694168,0.04673602432012558,0.06020897254347801,0.04130582511425018,0.05864766240119934,0.040234703570604324,0.056557971984148026,0.03880108892917633,0.05468884855508804,0.03751879557967186,0.05024374648928642,0.03446927294135094,0.04952261224389076,0.0339745432138443,0.04399188235402107,0.03018023632466793,1.4576384872198105,0.3644373806070561,0.06235243437766186,0.24714535444388563,0.062195741317465005,0.2443391670693649,15.998774768679676,0.9812057178271678,0.09088730812072754,0.06235243380069733,0.09043388068675995,0.06204136461019516,0.0878031998872757,0.060236606746912,0.09112419188022614,0.06251494586467743,0.09100513905286789,0.06243326887488365,0.09266825020313263,0.06357423216104507,0.09234066307544708,0.06334949284791946,0.09111572802066803,0.06250914186239243,0.0898207500576973,0.06162073090672493,0.09104666858911514,0.06246175989508629,0.09115789085626602,0.06253806501626968,0.09109407663345337,0.06249428540468216,0.09100288897752762,0.06243172660470009,0.09165340662002563,0.06287800520658493,0.09185625612735748,0.06301717460155487,0.09262818843126297,0.06354674696922302
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.13.self_attn.o_proj,13,o_proj,9.857066272282973e-07,0.0,0.0,2.422867588698864,0.6479897705074708,0.1146446065028648,0.3921765144969853,0.18375125618940805,0.5479281991709783,14.953620313936758,3.2302661813604425,0.27776870131492615,0.1146445944905281,0.25384053587913513,0.10476862639188766,0.23019392788410187,0.09500887244939804,0.18838860094547272,0.07775438576936722,0.1801789402961731,0.07436598092317581,0.15440110862255096,0.06372659653425217,0.151780366897583,0.06264492124319077,0.1345418095588684,0.05552998557686806,0.12939319014549255,0.053404975682497025,0.12214634567499161,0.05041395500302315,0.11353220790624619,0.04685860499739647,0.11192478984594345,0.046195171773433685,0.10458776354789734,0.043166931718587875,0.09287653118371964,0.03833330422639847,0.0913233533501625,0.03769225627183914,0.08598941564559937,0.03549075871706009,2.422868713736534,0.605770594180534,0.06038673763661063,0.2461933265540344,0.05833464027298411,0.24243638169988121,15.99858549780158,0.962093837523349,0.14630913734436035,0.06038673594594002,0.14939957857131958,0.06166226789355278,0.14954154193401337,0.06172085925936699,0.15124385058879852,0.0624234601855278,0.15233105421066284,0.06287218630313873,0.15481743216514587,0.06389839947223663,0.1548500657081604,0.06391187012195587,0.15211732685565948,0.06278397142887115,0.15219853818416595,0.06281749159097672,0.15212975442409515,0.06278910487890244,0.150530606508255,0.062129080295562744,0.15030324459075928,0.06203524023294449,0.15036851167678833,0.06206217780709267,0.15233413875102997,0.0628734603524208,0.1523202657699585,0.06286773085594177,0.1520736664533615,0.06276595592498779
